validator,fpr,tpr,auc
GNN Anomaly Detector,0.0875,0.605,0.9149458333333333
GNN Anomaly Detector,0.0875,0.6066666666666667,0.9149458333333333
GNN Anomaly Detector,0.08791666666666667,0.6066666666666667,0.9149458333333333
GNN Anomaly Detector,0.08791666666666667,0.6133333333333333,0.9149458333333333
GNN Anomaly Detector,0.08916666666666667,0.6133333333333333,0.9149458333333333
GNN Anomaly Detector,0.08916666666666667,0.615,0.9149458333333333
GNN Anomaly Detector,0.09041666666666667,0.615,0.9149458333333333
GNN Anomaly Detector,0.09041666666666667,0.6216666666666667,0.9149458333333333
GNN Anomaly Detector,0.09208333333333334,0.6216666666666667,0.9149458333333333
GNN Anomaly Detector,0.09208333333333334,0.6233333333333333,0.9149458333333333
GNN Anomaly Detector,0.09458333333333334,0.6233333333333333,0.9149458333333333
GNN Anomaly Detector,0.09458333333333334,0.625,0.9149458333333333
GNN Anomaly Detector,0.09541666666666666,0.625,0.9149458333333333
GNN Anomaly Detector,0.09625,0.625,0.9149458333333333
GNN Anomaly Detector,0.09625,0.63,0.9149458333333333
GNN Anomaly Detector,0.09666666666666666,0.63,0.9149458333333333
GNN Anomaly Detector,0.09666666666666666,0.6316666666666667,0.9149458333333333
GNN Anomaly Detector,0.09708333333333333,0.6316666666666667,0.9149458333333333
GNN Anomaly Detector,0.09708333333333333,0.6333333333333333,0.9149458333333333
GNN Anomaly Detector,0.0975,0.6333333333333333,0.9149458333333333
GNN Anomaly Detector,0.0975,0.635,0.9149458333333333
GNN Anomaly Detector,0.10083333333333333,0.635,0.9149458333333333
GNN Anomaly Detector,0.10083333333333333,0.6383333333333333,0.9149458333333333
GNN Anomaly Detector,0.10166666666666667,0.6383333333333333,0.9149458333333333
GNN Anomaly Detector,0.10166666666666667,0.6416666666666667,0.9149458333333333
GNN Anomaly Detector,0.10208333333333333,0.6416666666666667,0.9149458333333333
GNN Anomaly Detector,0.10208333333333333,0.645,0.9149458333333333
GNN Anomaly Detector,0.1025,0.645,0.9149458333333333
GNN Anomaly Detector,0.1025,0.6466666666666666,0.9149458333333333
GNN Anomaly Detector,0.10291666666666667,0.6466666666666666,0.9149458333333333
GNN Anomaly Detector,0.10291666666666667,0.6483333333333333,0.9149458333333333
GNN Anomaly Detector,0.10333333333333333,0.6483333333333333,0.9149458333333333
GNN Anomaly Detector,0.10333333333333333,0.6516666666666666,0.9149458333333333
GNN Anomaly Detector,0.10416666666666667,0.6516666666666666,0.9149458333333333
GNN Anomaly Detector,0.10416666666666667,0.6566666666666666,0.9149458333333333
GNN Anomaly Detector,0.10541666666666667,0.6566666666666666,0.9149458333333333
GNN Anomaly Detector,0.10541666666666667,0.6583333333333333,0.9149458333333333
GNN Anomaly Detector,0.10625,0.6583333333333333,0.9149458333333333
GNN Anomaly Detector,0.10625,0.66,0.9149458333333333
GNN Anomaly Detector,0.10708333333333334,0.66,0.9149458333333333
GNN Anomaly Detector,0.10708333333333334,0.665,0.9149458333333333
GNN Anomaly Detector,0.10833333333333334,0.665,0.9149458333333333
GNN Anomaly Detector,0.10833333333333334,0.6766666666666666,0.9149458333333333
GNN Anomaly Detector,0.10875,0.6766666666666666,0.9149458333333333
GNN Anomaly Detector,0.10875,0.6783333333333333,0.9149458333333333
GNN Anomaly Detector,0.10916666666666666,0.6783333333333333,0.9149458333333333
GNN Anomaly Detector,0.10916666666666666,0.68,0.9149458333333333
GNN Anomaly Detector,0.10958333333333334,0.68,0.9149458333333333
GNN Anomaly Detector,0.10958333333333334,0.6883333333333334,0.9149458333333333
GNN Anomaly Detector,0.11,0.6883333333333334,0.9149458333333333
GNN Anomaly Detector,0.11,0.69,0.9149458333333333
GNN Anomaly Detector,0.11083333333333334,0.69,0.9149458333333333
GNN Anomaly Detector,0.11083333333333334,0.6916666666666667,0.9149458333333333
GNN Anomaly Detector,0.11166666666666666,0.6916666666666667,0.9149458333333333
GNN Anomaly Detector,0.11166666666666666,0.695,0.9149458333333333
GNN Anomaly Detector,0.11666666666666667,0.695,0.9149458333333333
GNN Anomaly Detector,0.11666666666666667,0.6966666666666667,0.9149458333333333
GNN Anomaly Detector,0.1175,0.6966666666666667,0.9149458333333333
GNN Anomaly Detector,0.1175,0.7016666666666667,0.9149458333333333
GNN Anomaly Detector,0.11875,0.7016666666666667,0.9149458333333333
GNN Anomaly Detector,0.11875,0.7033333333333334,0.9149458333333333
GNN Anomaly Detector,0.11958333333333333,0.7033333333333334,0.9149458333333333
GNN Anomaly Detector,0.11958333333333333,0.705,0.9149458333333333
GNN Anomaly Detector,0.12,0.705,0.9149458333333333
GNN Anomaly Detector,0.12,0.7066666666666667,0.9149458333333333
